"ZREGION";"ZREGION";"ZFUELTYP";"ZFUELTYP";"ZFUELCAT";"ZFUELCAT";"ZCOUNTRY";"ZCOUNTRY";"ZCONTI";"ZCONTI";"ZCALYEAR";"ZCALYEAR";"1ROWCOUNT0000000000000009";"ZCONSBCF00000000000000008";"ZCONSBCF00000000000000008";"ZCONSBCM00000000000000008";"ZCONSBCM00000000000000008";"ZCONSMT000000000000000007";"ZCONSMT000000000000000007";"ZCONSMTO00000000000000008";"ZCONSMTO00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTBD00000000000000008";"ZCONSTW000000000000000007";"ZCONSTW000000000000000007"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1975";"01975";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1976";"01976";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1977";"01977";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1978";"01978";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1979";"01979";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1980";"01980";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1981";"01981";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1982";"01982";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1983";"01983";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1984";"01984";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1985";"01985";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1986";"01986";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1987";"01987";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1988";"01988";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1989";"01989";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1990";"01990";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1991";"01991";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1992";"01992";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1993";"01993";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1994";"01994";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1995";"01995";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1996";"01996";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1997";"01997";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1998";"01998";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1999";"01999";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2000";"02000";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2001";"02001";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2002";"02002";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2003";"02003";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2004";"02004";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2005";"02005";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2006";"02006";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2007";"02007";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2008";"02008";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2009";"02009";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"NUC";"NUC";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2010";"02010";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1965";"01965";"1";"0";"MT";"0";"BCF";"252";"TBD";"0";"BCM";"12";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1966";"01966";"1";"0";"MT";"0";"BCF";"281";"TBD";"0";"BCM";"14";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1967";"01967";"1";"0";"MT";"0";"BCF";"304";"TBD";"0";"BCM";"15";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1968";"01968";"1";"0";"MT";"0";"BCF";"320";"TBD";"0";"BCM";"16";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1969";"01969";"1";"0";"MT";"0";"BCF";"354";"TBD";"0";"BCM";"18";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1970";"01970";"1";"0";"MT";"0";"BCF";"380";"TBD";"0";"BCM";"19";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1971";"01971";"1";"0";"MT";"0";"BCF";"406";"TBD";"0";"BCM";"20";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1972";"01972";"1";"0";"MT";"0";"BCF";"436";"TBD";"0";"BCM";"22";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1973";"01973";"1";"0";"MT";"0";"BCF";"485";"TBD";"0";"BCM";"24";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1974";"01974";"1";"0";"MT";"0";"BCF";"499";"TBD";"0";"BCM";"25";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1975";"01975";"1";"0";"MT";"0";"BCF";"496";"TBD";"0";"BCM";"25";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1976";"01976";"1";"0";"MT";"0";"BCF";"568";"TBD";"0";"BCM";"28";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1977";"01977";"1";"0";"MT";"0";"BCF";"610";"TBD";"0";"BCM";"30";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1978";"01978";"1";"0";"MT";"0";"BCF";"643";"TBD";"0";"BCM";"31";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1979";"01979";"1";"0";"MT";"0";"BCF";"695";"TBD";"0";"BCM";"34";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1980";"01980";"1";"0";"MT";"0";"BCF";"745";"TBD";"0";"BCM";"37";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1981";"01981";"1";"0";"MT";"0";"BCF";"766";"TBD";"0";"BCM";"37";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1982";"01982";"1";"0";"MT";"0";"BCF";"806";"TBD";"0";"BCM";"39";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1983";"01983";"1";"0";"MT";"0";"BCF";"799";"TBD";"0";"BCM";"39";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1984";"01984";"1";"0";"MT";"0";"BCF";"766";"TBD";"0";"BCM";"38";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1985";"01985";"1";"0";"MT";"0";"BCF";"823";"TBD";"0";"BCM";"40";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1986";"01986";"1";"0";"MT";"0";"BCF";"797";"TBD";"0";"BCM";"39";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1987";"01987";"1";"0";"MT";"0";"BCF";"829";"TBD";"0";"BCM";"40";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1988";"01988";"1";"0";"MT";"0";"BCF";"858";"TBD";"0";"BCM";"42";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1989";"01989";"1";"0";"MT";"0";"BCF";"899";"TBD";"0";"BCM";"44";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1990";"01990";"1";"0";"MT";"0";"BCF";"915";"TBD";"0";"BCM";"44";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1991";"01991";"1";"0";"MT";"0";"BCF";"971";"TBD";"0";"BCM";"47";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1992";"01992";"1";"0";"MT";"0";"BCF";"1,006";"TBD";"0";"BCM";"49";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1993";"01993";"1";"0";"MT";"0";"BCF";"1,030";"TBD";"0";"BCM";"50";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1994";"01994";"1";"0";"MT";"0";"BCF";"1,084";"TBD";"0";"BCM";"52";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1995";"01995";"1";"0";"MT";"0";"BCF";"1,103";"TBD";"0";"BCM";"53";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1996";"01996";"1";"0";"MT";"0";"BCF";"1,103";"TBD";"0";"BCM";"53";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1997";"01997";"1";"0";"MT";"0";"BCF";"1,149";"TBD";"0";"BCM";"55";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1998";"01998";"1";"0";"MT";"0";"BCF";"1,164";"TBD";"0";"BCM";"55";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1999";"01999";"1";"0";"MT";"0";"BCF";"1,244";"TBD";"0";"BCM";"60";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2000";"02000";"1";"0";"MT";"0";"BCF";"1,238";"TBD";"0";"BCM";"59";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2001";"02001";"1";"0";"MT";"0";"BCF";"1,278";"TBD";"0";"BCM";"61";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2002";"02002";"1";"0";"MT";"0";"BCF";"1,315";"TBD";"0";"BCM";"63";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2003";"02003";"1";"0";"MT";"0";"BCF";"1,344";"TBD";"0";"BCM";"64";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2004";"02004";"1";"0";"MT";"0";"BCF";"1,400";"TBD";"0";"BCM";"66";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2005";"02005";"1";"0";"MT";"0";"BCF";"1,455";"TBD";"0";"BCM";"69";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2006";"02006";"1";"0";"MT";"0";"BCF";"1,439";"TBD";"0";"BCM";"68";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2007";"02007";"1";"0";"MT";"0";"BCF";"1,501";"TBD";"0";"BCM";"71";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2008";"02008";"1";"0";"MT";"0";"BCF";"1,580";"TBD";"0";"BCM";"75";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2009";"02009";"1";"0";"MT";"0";"BCF";"1,632";"TBD";"0";"BCM";"77";"MTO";"0";"TWH"
"Africa";"AF";"OIL";"OIL";"Non Renewable";"NR";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2010";"02010";"1";"0";"MT";"0";"BCF";"1,676";"TBD";"0";"BCM";"79";"MTO";"0";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1990";"01990";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1991";"01991";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1992";"01992";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1993";"01993";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1994";"01994";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1995";"01995";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"2";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1996";"01996";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1997";"01997";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1998";"01998";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"1999";"01999";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2000";"02000";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2001";"02001";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2002";"02002";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"2";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2003";"02003";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"1";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2004";"02004";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"2";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2005";"02005";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"2";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2006";"02006";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"2";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2007";"02007";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"2";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2008";"02008";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"3";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2009";"02009";"1";"0";"MT";"0";"BCF";"1";"TBD";"0";"BCM";"0";"MTO";"3";"TWH"
"Africa";"AF";"OTH";"OTH";"Renewable";"RE";"AF/AF/Other Africa";"AF   AF   Other Africa";"AF";"AF";"2010";"02010";"1";"0";"MT";"0";"BCF";"1";"TBD";"0";"BCM";"0";"MTO";"3";"TWH"
"Asia Pacific";"AP";"HEL";"HEL";"Renewable";"RE";"AS/AP/Bangladesh";"AS   AP   Bangladesh";"AS";"AS";"1965";"01965";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Asia Pacific";"AP";"HEL";"HEL";"Renewable";"RE";"AS/AP/Bangladesh";"AS   AP   Bangladesh";"AS";"AS";"1966";"01966";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Asia Pacific";"AP";"HEL";"HEL";"Renewable";"RE";"AS/AP/Bangladesh";"AS   AP   Bangladesh";"AS";"AS";"1967";"01967";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Asia Pacific";"AP";"HEL";"HEL";"Renewable";"RE";"AS/AP/Bangladesh";"AS   AP   Bangladesh";"AS";"AS";"1968";"01968";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Asia Pacific";"AP";"HEL";"HEL";"Renewable";"RE";"AS/AP/Bangladesh";"AS   AP   Bangladesh";"AS";"AS";"1969";"01969";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Asia Pacific";"AP";"HEL";"HEL";"Renewable";"RE";"AS/AP/Bangladesh";"AS   AP   Bangladesh";"AS";"AS";"1970";"01970";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
"Asia Pacific";"AP";"HEL";"HEL";"Renewable";"RE";"AS/AP/Bangladesh";"AS   AP   Bangladesh";"AS";"AS";"1971";"01971";"1";"0";"MT";"0";"BCF";"0";"TBD";"0";"BCM";"0";"MTO";"0";"TWH"
